01004A01	3406288783
01004A02	3107536182
01004A03	3149115651
01004A04	3470827427
01004A05	1445315595
01004A06	1456753668
01004A07	3457226668
01004A08	3046748478
01004A09	761064086
01004A0A	1451860053
01004A0B	3461151741
01004A0C	3139425629
01004A0D	601526005
01004A0E	1272480962
01004A0F	3541950314
01004A10	3038931356
01004A11	770126388
01004A12	1446148343
01004A13	3472302943
01004A14	3148090879
01004A15	593581655
01004A16	1825430920
01004A17	4094199328
01004A18	2407538866
01004A19	390429466
01004A1A	1821389273
01004A1B	4099238513
01004A1C	2164671697
01004A1D	432217977
01004A1E	1908479310
01004A1F	3909373670
01004A20	3025524952
01004A21	747668336
01004A22	1464191411
01004A23	3481309723
01004A24	3134438587
01004A25	571926291
01004A26	3160238268
01004A27	192796827
01004A28	3063297631
01004A29	1866367396
01004A2A	3020807845
01004A2B	1109562383
01004A2C	2979692187
01004A2D	3529577864
01004A2E	3550662332
01004A2F	397752910
01004A30	2386646287
01004A31	2993833276
01004A32	887914084
01004A33	3393146158
01004A34	12130852
01004A35	2558280076
01004A36	3930237749
01004A37	1921511581
01004A38	15005301
01004A39	2552344029
01004A3A	3927918436
01004A3B	1926896844
01004A3C	498455266
01004A3D	2238744906
01004A46	4291720796
01004A47	1709561655
01004A48	2248201990
01004A49	2783173076
01004A4A	4260190829
01004A4B	2652254590
01004A4C	1512772024
01004A4D	2656648601
01004A4E	3057115678
01004A4F	81624210
01004A50	1185429981
01004A51	1126033152
01004A52	449333017
01004A53	4085744179
01004A54	1595763896
01004A55	1905358239
01004A56	2044953621
01004A57	1236664801
01004A58	1786511559
01004A59	1777406070
01004A5A	890630102
01004A5B	875564520
01004A5C	796010515
01004A5D	3288095836
01004A5E	850079162
01004A5F	437512762
01004A60	2525493131
01004A61	694725546
01004A62	3617507448
01004A63	2272359271
01004A64	3955438245
01004A65	2358295972
01004A66	845233531
01004A67	1322272630
01004A68	1531677401
01004A69	1477005153
01004A6A	599623738
01004A6B	2036500955
01004A6C	3492497999
01004A6D	1139901185
01004A6E	1624937263
01004A6F	2895226489
01004A70	251423234
01004A71	2544588454
01004A72	3740059370
01004A73	3577971332
01004A74	1718176980
01004A75	1997657916
01004A76	195723695
01004A77	3269547728
01004A78	64014230
01004A79	3463364820
01004A7A	3097885264
01004A7B	2653701649
01004A7C	4018845836
01004A7D	426487222
01004A7E	925957186
01004A7F	4141022863
01004A80	786527531
01004A81	3538763037
01004A82	1692016485
01004A83	2927383940
01004A84	868569035
01004A85	1419165898
01004A86	4196554456
01004A87	1818962702
01004A88	3378970242
01004A89	2538069083
01004A8A	2339003871
01004A8B	2625087942
01004A8C	3040951339
01004A8D	3716312797
01004A8E	1023369242
01004A8F	105601082
01004A90	2759665165
01004A91	1207551042
01004A92	382970307
01004A93	1904223938
01004A94	3270331767
01004A95	1309673759
01004A96	3802894520
01004A97	1582737688
01004A98	1271751863
01004A99	2390792950
01004A9A	2698758914
01004A9B	3170988974
01004A9C	2583492576
01004A9D	4219338804
01004A9E	1296638540
01004A9F	2866847375
01004AA0	562268808
01004AA1	1188038025
01004AA2	3529579835
01004AA3	4257288643
01004AA4	3465110712
01004AA5	2184261968
01004AA6	2652680404
01004AA7	1588222967
01004AA8	720765241
01004AA9	2007874119
01004AAA	3472304190
01004AAB	4151646775
01004AAC	3921706871
01004AAD	3165407940
01004AAE	2404522461
01004AAF	2056786744
01004AB0	2057408962
01004AB1	4089978548
01004AB2	3916840192
01004AB3	3832094620
01004AB4	3677353472
01004AB5	261767486
01004AB6	657274040
01004AB7	6501453
01004AB8	3154938164
01004AB9	845234228
01004ABA	4154867188
01004ABB	3888515941
01004ABC	3567279803
01004ABD	3316841909
01004ABE	2893634337
01004ABF	4030217299
01004AC0	4140100354
01004AC1	2005883231
01004AC2	3261280274
01004AC3	995021566
01004AC4	3277626566
01004AC5	2260613046
01004AC6	3630615449
01004AC7	540834143
01004AC8	3924623479
01004AC9	2345056172
01004ACA	3530940135
01004ACB	771169075
01004ACC	2915768052
01004ACD	376672191
01004ACE	3037110887
01004ACF	2044770362
01004AD0	241582027
01004AD1	782080401
01004AD2	4051523343
01004AD3	3372647005
01004AD4	342793761
01004AD5	1650598639
01004AD6	1278833435
01004AD7	587237339
01004AD8	80855516
01004AD9	3178528964
01004ADA	1476431174
01004ADB	298398609
01004ADC	2913933008
01004ADD	2454786690
01004ADE	3139475812
01004ADF	3224469892
01004AE0	1952595963
01004AE1	2924081077
01004AE2	2203984740
01004AE3	2974567361
01004AE4	91324589
01004AE5	1255234731
01004AE6	3432734309
01004AE7	3077028310
01004AE8	3509048581
01004AE9	2300483153
01004AEA	2200927785
01004AEB	1568312733
01004AEC	2365842903
01004AED	3301216342
01004AEE	4132537029
01004AEF	588474807
01004AF0	3626149306
01004AF1	2824503665
01004AF2	358997687
01004AF3	4274135421
01004AF4	1576176597
01004AF5	2408712751
01004AF6	2210880939
01004AF7	3355510850
01004AF8	2089294767
01004AF9	4107293333
01004AFA	195471441
01004AFB	757930548
01004AFC	3107712420
01004AFD	2679263717
01004AFE	3154261899
01004AFF	617049123
01004B00	1095777848
01004B01	3650446736
01004B02	991813939
01004B03	1719765579
01004B04	95094902
01004B05	2239437666
01004B06	1237733116
01004B07	1950382377
01004B08	721963786
01004B09	2409397033
01004B0A	1178938205
01004B0B	1033750397
01004B0C	2757939155
01004B0D	2212750508
01004B0E	3491482345
01004B0F	2279444348
01004B10	2803776152
01004B11	3563918772
01004B12	2946378367
01004B13	1572719319
01004B14	280320945
01004B15	2026133962
01004B16	2441497426
01004B17	2153900143
01004B18	4186751938
01004B19	3022222120
01004B1A	1717010350
01004B1B	2434165454
01004B1C	4160594735
01004B1D	1849044469
01004B1E	2497288869
01004B1F	4006379090
01004B20	372786924
01004B21	3256278474
01004B22	1967866908
01004B23	744607615
01004B24	2874162094
01004B25	74954404
01004B26	2759034048
01004B27	2736625510
01004B28	3408778933
01004B29	2613490661
01004B2A	193540088
01004B2B	1592925693
01004B2C	3826427764
01004B2D	2397655244
01004B2E	203242077
01004B2F	2528235080
01004B30	2421569778
01004B31	814282463
01004B32	710054911
01004B33	2813604796
01004B34	3999724122
01004B35	1735653818
01004B36	4252150701
01004B37	3730947407
01004B38	3427976089
01004B39	3340755133
01004B3A	4195325080
01004B3B	443310057
01004B3C	3049427667
01004B3D	828567090
01004B3E	2316811547
01004B3F	3034729714
01004B40	2967432618
01004B41	2338486545
01004B42	2853758365
01004B43	3471206792
01004B44	146308706
01004B45	74911961
01004B46	439068790
01004B47	1402774701
01004B48	3867035706
01004B49	3462628532
01004B4A	3971446191
01004B4B	2376958663
01004B4C	2604738111
01004B4D	578300077
01004B4E	2593971166
01004B4F	1464799322
01004B50	1513770298
01004B51	3867350003
01004B52	3539308761
01004B53	2629957534
01004B54	2441116629
01004B55	827679736
01004B56	2005798880
01004B57	1778396447
01004B58	3698577086
01004B59	2820433347
01004B5A	419752988
01004B5B	1546361202
01004B5C	3148117987
01004B5D	2618117207
01004B5E	509976809
01004B5F	1677767989
01004B60	1561438652
01004B61	3975462023
01004B62	1640533249
01004B63	918709057
01004B64	1009610708
01004B65	295349015
01004B66	1512990282
01004B67	2962122803
01004B68	2858146107
01004B69	1642766169
01004B6A	1517803232
01004B6B	3199907451
01004B6C	2072243690
01004B6D	321790493
01004B6E	1410802041
01004B6F	651859685
01004B70	1493696599
01004B71	3900742977
01004B72	242249643
01004B73	1848449335
01004B74	3859681628
01004B75	2163040498
01004B76	185587186
01004B77	402295475
01004B78	2450348050
01004B79	1924803681
01004B7A	3240633909
01004B7B	1264648509
01004B7C	584234780
01004B7D	3729107959
01004B7E	3173782563
01004B7F	712288359
01004B80	3590490447
01004B81	4283856857
01004B82	3816552029
01004B83	1041674200
01004B84	1253300376
01004B85	3026774625
01004B86	258149177
01004B87	2256718477
01004B88	2663956724
01004B89	3996695527
01004B8A	2890853032
01004B8B	3525017461
01004B90	3725023822
01004B91	2872649474
01004B92	4055114490
01004B93	3752937100
01004B94	3199491235
01004B96	3731653367
01004B97	3524857920
01004B98	646752969
01004B99	1423591186
01004B9A	3116148560
01004B9B	1416425557
01004B9C	573829461
01004B9D	3990707264
01004B9E	1309389534
01004B9F	2592458575
01004BA0	1736757327
01004BA1	1267984775
01004BA2	548116627
01004BA3	1876553231
01004BA4	4080107495
01004BA5	763567921
01004BA6	1189500359
01004BA7	625389980
01004BA8	4150836237
01004BA9	252065924
01004BAA	1170087377
01004BAB	1749313832
01004BAC	4104065020
01004BAD	3767948926
01004BAE	719226068
01004BAF	2005418904
01004BB0	2073596825
01004BB1	3472575163
01004BB2	2187026627
01004BB3	371847674
01004BB4	3976597459
01004BB5	128203178
01004BB6	3320882722
01004BB7	2908580309
01004BB8	3822200474
01004BB9	2434765062
01004BBA	4207696891
01004BBB	297765359
01004BBC	432550787
01004BBD	366239214
01004BBE	106738769
01004BBF	2245790777
01004BC0	2443800929
01004BC1	2995193439
01004BC2	1236673344
01004BC3	1209708880
01004BC4	1954531664
01004BC5	3317805726
01004BC6	2803776478
01004BC7	2856312143
01004BC8	2468874552
01004BC9	832245661
01004BCA	4232208301
01004BCB	1076538552
01004BCC	949296967
01004BCD	2041358996
01004BCE	617876799
01004BCF	2655796986
01004BD0	3381289286
01004BD1	824506093
01004BD2	682474320
01004BD3	2186869600
01004BD4	2545701431
01004BD5	4208565619
01004BD6	3813724366
01004BD7	1235587326
01004BD8	1385869723
01004BD9	2194742519
01004BDA	3309106162
01004BDB	3861649882
01004BDC	3690427722
01004BDD	2236777107
01004BDE	4086937623
01004BDF	2899700167
01004BE0	690983692
01004BE1	2311846496
01004BE2	1654772166
01004BE3	2992771521
01004BE4	461983021
01004BE5	2798378168
01004BE6	3672904397
01004BE7	2000793251
01004BE8	4256854390
01004BE9	4065308189
01004BEA	3479438045
01004BEB	2176706916
01004BEC	330285880
01004BED	3915965249
01004BEE	1923571550
01004BEF	1027999341
01004BF0	808105566
01004BF1	1200863831
01004BF2	451122933
01004BF3	3321283871
01004BF4	2836629484
01004BF5	2787989631
01004BF6	1019236484
01004BF7	2818853042
01004BF8	52671283
01004BF9	4142552885
01004BFA	1993906812
01004BFB	331801631
01004BFC	2115871715
01004BFD	716754751
01004BFE	1164913858
01004BFF	1937789938
01004C00	3517436294
01004C01	863693068
01004C02	2332958072
01004C03	874966019
01004C04	4162928837
01004C05	2311545987
01004C06	2316032642
01004C07	4150456895
01004C08	2633294234
01004C09	1336980932
01004C0A	2356085866
01004C0B	3605632762
01004C0C	352937806
01004C0D	3909218229
01004C0E	243658340
01004C0F	3038705441
01004C10	1604435812
01004C11	765607453
01004C12	2206897602
01004C13	4043582446
01004C14	2689421115
01004C15	985499336
01004C16	253428715
01004C17	186667899
01004C18	514051775
01004C19	713097289
01004C1A	2244891875
01004C1B	2168024590
01004C1C	2565807234
01004C1D	2789006512
01004C1E	169011137
01004C1F	3373869118
01004C20	1897481969
01004C21	1306777575
01004C22	667501459
01004C23	3652712919
01004C24	1565464186
01004C25	4194852724
01004C26	4120935653
01004C27	2569722963
01004C28	631321723
01004C29	2166278256
01004C2A	1448843591
01004C2E	891291737
01004C2F	989895039
01004C30	3287771332
01004C31	1540106453
01004C32	1214060930
01004C33	473672502
01004C34	3953517324
01004C35	284155585
01004C36	2071337115
01004C37	208742413
01004C38	2264061202
01004C39	4219832723
01004C3A	2370745111
01004C3B	2211161510
01004C3C	1532085902
01004C3D	1058003433
01004C3E	2608429098
01004C3F	2166109859
01004C40	3685356791
01004C41	1679721280
01004C42	2026029904
01004C44	501323537
01004C45	3962731337
01004C46	1424760260
01004C47	1407050900
01004C48	895432499
01004C49	918843364
01004C4A	1459383235
01004C4B	2830395845
01004C4C	3867765002
01004C4D	571513258
01004C4E	3579954192
01004C4F	47409516
01004C50	3633196491
01004C51	2596147580
01004C52	3693409369
01004C53	1475258490
01004C54	2406796114
01004C55	4257852632
01004C56	161645437
01004C57	1621947297
01004C58	1142886745
01004C59	3373781890
01004C5A	3206738623
01004C5B	151843208
01004C5C	1817087671
01004C5D	4103588869
01004C5E	2371270430
01004C5F	3744456734
01004C60	1803887916
01004C61	3168781587
01004C62	957864886
01004C63	133933738
01004C64	570860852
01004C65	3079844919
01004C66	2565763326
01004C67	311118452
01004C68	2179420784
01004C69	3812749169
01004C6A	2699997689
01004C6B	1755174745
01004C6C	3387198202
01004C6D	2885021482
01004C6E	2200587270
01004C6F	2403656152
01004C70	3007247176
01004C71	1439473464
01004C72	3901057440
01004C73	1536627449
01004C74	1998721612
01004C75	1238921036
01004C76	1227638868
01004C77	2542657954
01004C78	3938011341
01004C79	933157646
01004C7A	2882887612
01004C7B	321006693
01004C7C	2406691393
01004C7D	375070879
01004C7E	3917167526
01004C7F	3569546486
01004C80	3875196358
01004C81	2564259300
01004C82	756624148
01004C83	4274899400
01004C84	190953600
01004C85	2033332047
01004C86	1969211329
01004C87	1120165186
01004C88	1423243791
01004C89	1107312729
01004C8A	3379606404
01004C8B	2391673139
01004C8C	1062610098
01004C8D	2990651778
01004C8E	1824768357
01004C8F	4033726599
01004C90	3228000
01004C91	952247328
01004C92	486516921
01004C93	1930138927
01004C94	2696597949
01004C95	3413945908
01004C96	2170869137
01004C97	641364075
01004C98	3395353524
01004C99	4021742742
01004C9A	2410575178
01004C9B	2963072404
01004C9C	4066346161
01004C9D	2613015223
01004C9E	807900176
01004C9F	3887751882
01004CA0	848714425
01004CA1	4149410416
01004CA6	3714226871
01004CA7	1102481608
01004CA8	2375057003
01004CA9	2917081244
01004CAA	739736556
01004CAB	941663427
01004CAC	1804666294
01004CAD	1262961763
01004CAE	2927373095
01004CAF	1654629198
01004CB0	1822537015
01004CB1	567165561
01004CB2	831502107
01004CB3	3649041207
01004CB4	3532684495
01004CB5	3330009142
01004CB6	4272219245
01004CB7	3568014554
01004CB8	978673003
01004CB9	3892376047
01004CBA	2033695599
01004CBB	1944905950
01004CBC	4267542834
01004CBD	3776729250
01004CBE	2118947840
01004CBF	2248855150
01004CC0	2492697827
01004CC1	1175190744
01004CC2	4029427579
01004CC3	1550035842
01004CC4	2585354748
01004CC5	1020199204
01004CC6	1790879384
01004CC7	2173284964
01004CC8	1274094433
01004CC9	2673896571
01004CCA	3866450677
01004CCB	3840159998
01004CCC	2828052942
01004CCD	4042586279
01004CCE	3694110739
01004CCF	3144182220
01004CD0	1783608155
01004CD1	3719998716
01004CD2	1724907477
01004CD3	2946924196
01004CD4	2881559149
01004CD5	1741761719
01004CD6	687965110
01004CD7	810811343
01004CD8	3409444432
01004CD9	1170931833
01004CDA	538786450
01004CDB	1765120946
01004CDC	2549223195
01004CDD	410674127
01004CDE	1479910095
01004CDF	4004300278
01004CE0	1744730648
01004CE1	1526665783
01004CE2	2204392598
01004CE3	3308260000
01004CE4	1185437741
01004CE5	3992722154
01004CE6	470127871
01004CE7	2796850884
01004CE8	1904572416
01004CE9	4167021977
01004CEA	2365399200
01004CEB	4042335580
01004CEC	539357520
01004CED	671217515
01004CEE	201261975
01004CEF	2426202670
01004CF0	3068269279
01004CF1	3839623576
01004CF2	1690186228
01004CF3	3142699691
01004CF4	2736639683
01004CF5	847442595
01004CF6	1812063218
01004CF7	288126189
01004CF8	2637228090
01004CF9	283863765
01004CFA	3173681238
01004CFB	321036300
01004CFC	4078467997
01004CFD	4053004398
01004CFE	2058952785
01004CFF	3152224529
01004D00	510618480
01004D01	1116454987
01004D02	301311322
01004D03	3630889555
01004D04	2830098296
01004D05	3581702800
01004D06	652294873
01004D07	3563998242
01004D08	1248917240
01004D09	3084435333
01004D0A	464489250
01004D0B	2450033225
01004D0C	709541015
01004D0D	1198615695
01004D0E	388032508
01004D0F	3758292528
01004D10	2252163270
01004D11	2188910521
01004D12	3136700843
01004D13	1984601627
01004D14	2974416871
01004D15	3616920667
01004D16	1280784128
01004D17	2041497009
01004D18	2733663689
01004D19	4104437642
01004D1A	3717112105
01004D1B	457757713
01004D1C	2041123557
01004D1D	3166747553
01004D1E	1241236798
01004D1F	1073004556
01004D20	655657190
01004D21	55040708
01004D22	1007859572
01004D23	1432155425
01004D24	2836256701
01004D25	2298587456
01004D26	3482661509
01004D27	2897127460
01004D28	3722844465
01004D29	3419074285
01004D2A	3217636711
01004D2B	3901050632
01004D2C	313690204
01004D2D	3793418191
01004D2E	1701287856
01004D2F	2580564122
01004D30	828885489
01004D31	2027687274
01004D32	3481135659
01004D33	918655790
01004D34	2131916048
01004D35	3588591500
01004D36	3487268190
01004D37	3255006491
01004D38	3404928213
01004D39	3513006127
01004D3A	2545940046
01004D3B	3910021241
01004D3C	860999171
01004D3D	1476267552
01004D3E	2712312101
01004D3F	3543062240
01004D40	3406032332
01004D41	1965442282
01004D42	1182745939
01004D43	3671778555
01004D44	3984505801
01004D45	629269899
01004D46	2087056526
01004D47	2261272679
01004D48	1077297713
01004D49	3691432356
01004D4A	3549304442
01004D4B	615251566
01004D4C	138709994
01004D4D	3332693228
01004D4E	4213203625
01004D4F	369026582
01004D50	1701276069
01004D51	2192135073
01004D52	1221502379
01004D53	2960282044
01004D54	1253203613
01004D55	1093399947
01004D56	2108090500
01004D57	2567612863
01004D58	1319974052
01004D59	753006432
01004D5A	3116108766
01004D5B	275360596
01004D5C	3255916372
01004D5D	2905368256
01004D5E	1158843112
01004D5F	1369157786
01004D60	1543034901
01004D61	236004843
01004D62	2370078975
01004D63	2512615198
01004D64	3080890127
01004D65	3796589297
01004D66	1629419493
01004D67	3989407558
01004D68	1449801890
01004D69	1892382310
01004D6A	2325260027
01004D6B	4265815011
01004D6C	3200620421
01004D6D	1838830321
01004D6E	1647774172
01004D6F	1059022536
01004D70	79993644
01004D71	3616983238
01004D72	3880810719
01004D73	1563286958
01004D74	1547749022
01004D75	1958975499
01004D76	1480895927
01004D77	789963417
01004D78	1403242257
01004D7A	1022631343
01004D7B	2484251785
01004D7C	3104516499
01004D7D	4030256300
01004D7E	705187630
01004D7F	2248846309
01004D80	1386327993
01004D81	33009609
01004D82	1523442673
01004D83	1822445499
01004D84	2547836856
01004D85	1541421645
01004D86	179136959
01004D87	1884162881
01004D88	1236533638
01004D89	4272431950
01004D8A	3623018510
01004D8B	2698697587
01004D8C	4294678666
01004D8D	4068942596
01004D8E	1291656750
01004D8F	3858468516
01004D90	102876986
01004D91	3403927519
01004D92	3016489314
01004D93	461115273
01004D94	3043637097
01004D95	491592797
01004D96	3242091954
01004D97	1950030569
01004D98	3090131352
01004D99	503033547
01004D9A	3403416539
01004D9B	4603631
01004D9C	936931679
01004D9D	1625511523
01004D9E	2941867709
01004D9F	3017267861
01004DA0	1243942835
01004DA1	3366597962
01004DA2	3244124899
01004DA3	1197805299
01004DA4	2723791046
01004DA5	3294236390
01004DA6	701179113
01004DA7	1723814558
01004DA8	978078023
01004DA9	3333242493
01004DAA	1920760725
01004DAB	2493417361
01004DAC	2079866323
01004DAD	836176299
01004DAE	1037729413
01004DB0	3716171890
01004DB1	671017393
01004DB2	2950501051
01004DB3	1356691095
01004DB4	57464802
01004DB5	3244723534
01004DB6	766919280
01004DB7	174223642
01004DB8	434861831
01004DB9	3869255360
01004DBA	3896041209
01004DBB	2256912552
01004DBC	1440834253
01004DBD	2963964809
01004DBE	2707347442
01004DBF	13224021
01004DC0	388313875
01004DC1	574823245
01004DC2	2410331206
01004DC3	353277213
01004DC4	4053978001
01004DC5	2281581921
01004DC6	1907611299
01004DC7	3208905780
01004DC8	4017217112
01004DC9	1432804009
01004DCA	2761754437
01004DCB	2851023934
01004DCC	2109995221
01004DCD	2786321649
01004DCE	1900593145
01004DCF	1452403939
01004DD0	3767264628
01004DD3	3297108845
01004DD4	3256829501
01004DD5	1983851414
01004DD6	1403914324
01004DD7	2462220021
01004DD8	3182375294
01004DD9	2120427188
01004DDA	2141092635
01004DDB	3863718128
01004DDC	4054601073
01004DDD	1465733693
01004DDE	2392603536
01004DDF	2529312421
01004DE0	3299236705
01004DE1	3660733460
01004DE2	3854814037
01004DE3	3277495090
01004DE4	736220955
01004DE5	1875982111
01004DE6	854996646
01004DE7	2675520897
01004DE8	4130037430
01004DE9	3523044554
01004DEA	3055149151
01004DEB	2749254083
01004DEC	2743895666
01004DED	3670716795
01004DEE	3436826014
01004DEF	3174769481
01004DF0	718077701
01004DF1	2865911460
01004DF2	1129826804
01004DF3	695900182
01004DF4	1549533233
01004DF5	3880391852
01004DF6	4080996194
01004DF7	1014982828
01004DF8	1121420402
01004DF9	3666005545
01004DFA	1815611476
01004DFB	43468143
01004DFC	2841953271
01004DFD	1660021497
01004DFE	3700107
01004DFF	3577840963
01004E00	2148377681
01004E01	1269081644
01004E02	4136802086
01004E03	1999331904
01004E04	3125990608
01004E07	155161164
01004E08	40579512
01004E09	3754568358
01004E0A	3900428761
01004E0B	4146760465
01004E0C	3756561054
01004E0D	2580704258
01004E0E	1807142780
01004E10	4030455368
01004E11	3005710009
01004E12	427308788
01004E13	183033161
01004E14	2469238855
01004E15	766657192
01004E16	732422605
01004E17	235954003
01004E18	2267833208
01004E19	1615835425
01004E1A	1018942706
01004E1B	1603832292
01004E1C	1240846399
01004E1D	1663195193
01004E1E	1187384289
01004E1F	1620506835
01004E20	4244813687
01004E21	1441397369
01004E22	1515313775
01004E23	636967380
01004E24	2163894335
01004E25	3438252580
01004E26	3998478158
01004E27	1684079493
01004E28	3880475505
01004E2A	849695451
01004E2B	3934323773
01004E2C	3669464877
01004E2D	2227444729
01004E2E	1167820839
01004E31	477800644
01004E32	1436702002
01004E33	2938418008
01004E34	2643921481
01004E35	3348814772
01004E36	1830093403
01004E37	553662127
01004E38	2089587677
01004E39	3133506623
01004E3A	1012651867
01004E3B	3460678448
01004E3C	2567025272
01004E3D	658101802
01004E3E	3825071147
01004E3F	322506508
01004E40	2324938191
01004E41	1035096429
01004E42	3355430738
01004E43	4260939778
01004E44	2335075633
01004E45	237680932
01004E46	1102301103
01004E47	4165233225
01004E48	142308152
01004E49	363042451
01004E4A	2123303577
01004E4B	163450978
01004E4C	3967791845
01004E4D	2395130185
01004E4E	2287315008
01004E52	4155774213
01004E53	1631559936
01004E54	3178426078
01004E55	3036734513
01004E56	3507081342
01004E57	1451943396
01004E58	4100932925
01004E59	860329839
02000001	1229085971
02000003	15881799
02000004	3688426621
02000006	3051214256
0200002E	2631455002
02000031	854858008
02000034	1696977709
02000036	370363079
02000037	226873455
02000038	3220677514
02000039	765122489
0200003A	374381578
0200003B	884347401
0200003D	3410199919
02000040	2887396184
02000041	2325867365
0200004D	3083137448
0200004E	2300791046
0200004F	835196599
02000054	2979357240
02000055	208842141
02000059	1879943410
02000062	970682298
02000065	414983367
0200007C	1435086227
02000081	1418097490
0200009D	2085003284
0200009E	39927012
020000A1	1894405197
020000A4	1946835021
020000A5	1014333434
020000A6	3958009249
020000A7	435466991
020000A8	1177280598
020000A9	3579154212
020000AA	613647130
020000AB	4167876171
020000AC	1020772339
020000AD	2471992555
020000AE	1013345146
020000CE	3791164101
020000D0	3913885431
020000D1	1521696117
020000D2	2882199236
020000D3	494138533
020000D4	794007314
020000D6	3799946202
020000D7	494232486
020000D8	1179265351
020000D9	765086174
020000DA	2127783982
020000DB	1126192059
020000DC	1790725424
020000DD	4235171059
020000DE	3901124098
020000DF	165427450
020000E0	3609456251
020000E1	3518851514
020000E2	3111375844
020000E3	643821499
020000E4	3043037147
020000E5	748797178
020000E6	209547508
020000E7	1229855307
020000E8	2187750172
020000E9	3063821809
020000EA	1922246969
020000EB	2992631885
020000EC	3323018866
020000ED	4187168989
020000F0	3558912088
020000F1	3738535940
020000F2	3776022048
020000F3	3066111242
020000F4	1815130467
020000F5	1160510383
020000F6	2401558342
020000F7	218851602
020000F8	3422717001
020000F9	1152617065
020000FA	3825517437
020000FB	3210365680
020000FC	882688245
020000FD	3266535720
020000FF	262292536
02000100	2638087671
02000101	1734842503
02000102	2848731505
02000103	2459033397
02000104	2104881926
02000105	1081866032
02000106	2958364796
02000107	3932859434
02000108	2624361804
02000109	2342200400
0200010A	3618476285
0200010B	2101478049
0200010C	1436787256
0200010F	330163597
02000110	4117319128
02000111	920721918
02000112	767322797
02000115	175142721
02000116	49541452
02000117	1157213727
02000118	2642396061
0200011A	102593404
0200011E	1632323095
0200011F	2917790943
02000120	939855379
02000121	2077575461
02000122	903628742
02000123	912937921
02000124	805342857
02000125	90392878
02000126	2277034936
02000127	741562483
02000128	3943852594
02000129	564283783
0200012A	2750648324
0200012B	1022053045
0200012C	2587728403
0200012D	3246031329
0200012E	2939967718
0200012F	3590422995
02000131	614051912
02000132	1263834915
02000134	1922402682
02000135	4099394347
02000136	2173258809
02000137	3725487948
02000138	3384553773
02000139	2832666025
0200013A	3307408413
0200013B	4274804519
0200013C	1122400437
0200013D	680130834
0200013E	1675494613
0200013F	1917753023
02000140	1911801881
02000141	1603681746
02000143	1983903136
02000144	2420158245
02000145	2693141650
02000146	3744980475
02000147	247721306
02000148	3401046290
0200014B	1607011356
0200014D	3578454857
0200014E	3316752748
0200014F	516079226
02000150	3336657873
02000151	3203347155
02000152	3106473189
02000153	2526789050
02000154	40965892
02000155	188485096
02000158	1227957033
02000160	301150812
02000161	2200916226
02000162	3060315175
02000163	468952493
02000164	2004118351
02000165	2553182826
02000166	1872094653
0200016C	855745612
0200016D	1582648685
0200016E	567776335
0200016F	3468613395
02000172	2893292152
02000173	1673129511
02000175	2939667991
02000176	1510763591
02000177	396119839
02000178	1412501832
02000179	3715067812
0200017A	3258532984
0200017B	1534197010
0200017C	1933349894
0200017D	1162107932
0200017E	1687423636
02000180	574738139
02000181	3975073711
02000182	2741168451
02000183	2369788266
02000185	638729393
02000186	2508504166
02000187	1045765985
02000188	4036325560
02000189	1579802740
0200018A	1576323151
0200018B	3873331200
0200018C	3929133161
0200018D	3976748609
0200018E	3396472533
0200018F	2242900953
02000190	2084896224
02000191	2141792843
02000197	4140693380
020001A6	2400187968
020001A7	557223353
020001A8	1373495307
020001B3	3874761702
020001B4	1429953220
020001BA	3592405346
020001BB	1426249546
020001BC	3738891792
020001BD	2226129161
020001BE	59890689
020001BF	1739039076
020001C0	2306004748
020001C3	2835960680
020001C7	1408027105
020001CA	4275370044
020001DB	1487469166
020001DF	24450460
020001E5	3632550961
020001E7	3487874754
020001E8	759675417
020001EA	454626978
020001EB	2425571407
020001EC	401771456
020001EF	1848366326
020001F0	2732828861
020001F1	1162643388
020001F2	4212205902
020001F6	3902168574
020001F7	416020672
020001F8	462085452
020001FA	1485291492
02000200	966552350
02000201	1318804360
02000202	1342636250
02000205	2713116523
02000206	1614931506
02000208	650144388
02000209	1734582098
0200020E	1498152788
02000210	3579938216
02000211	1661084571
02000214	626821930
02000219	2556480559
0200021F	3626303466
02000222	1881465723
02000224	2429078247
02000225	3866002677
02000227	2605342962
02000228	4253085001
02000229	1251051686
0200022C	2118098573
0200022D	3461543308
02000232	2844713710
02000233	1231469279
02000234	1201126240
0200023B	1006735225
02000240	520278996
02000241	602241837
02000242	51316843
02000243	2521685984
02000246	2060317454
02000247	2663245264
02000248	2800687220
0200024B	1936525497
0200024C	2302169377
0200024E	1796794515
0200024F	2776860824
02000251	2954975796
02000253	2648215553
02000254	112418599
02000255	663096623
02000256	4054693369
02000257	435704965
02000258	846520469
0200025A	1252144659
02000261	1799703445
02000266	52462074
02000267	4071766268
02000268	3297287754
0200026B	2450140455
0200026D	995638859
0200026E	1052448181
02000270	3485516141
02000271	3781823693
02000272	2459624984
02000273	1818999076
02000274	3814219557
02000275	4123784139
02000276	2216494494
02000277	274744709
02000278	3104252095
02000279	1780574346
0200027B	965801632
0200027C	2604172998
0200027E	1988784188
0200027F	3422408795
02000281	2412094823
02000283	912516888
02000284	4287402139
02000285	2677636044
02000286	3630485979
02000287	3984416932
02000288	2185669088
02000289	1922273392
